"user_id","nativeLang"
73780,"English"
73784,"English"
73787,"French"
73800,"English"
73802,"English"
73803,"English"
73804,"English"
73805,"Swedish"
73806,"French"
73808,"English"
73813,"English"
73820,"English"
73830,"English"
73832,"Portuguese"
73833,"English"
73834,"Norwegian"
73836,"Bengali"
73840,"French"
73842,"English"
73850,"Afrikaans"
73854,"German"
73860,"English"
73863,"English"
73866,"English"
73869,"English"
73873,"Portuguese"
73874,"Swedish"
73876,"Greek"
73879,"English"
73883,"English"
73884,"English"
73885,"English"
73890,"English"
73893,"English"
73895,"English"
73898,"English"
73911,"English"
73919,"Turkish"
73920,"Danish"
73926,"English"
73927,"French"
73929,"French"
73931,"English"
73940,"English"
73945,"English"
73948,"German"
73953,"English"
73956,"English"
73964,"English"
73965,"English"
73973,"English"
73975,"Hebrew"
73977,"Swedish"
73984,"Lithuanian"
73989,"English"
73990,"Hindi"
73998,"Malay"
73999,"English"
74001,"English"
74008,"French"
74011,"Turkish"
74013,"English"
74015,"English"
74016,"English"
74017,"Indonesian"
74027,"English"
74029,"French"
74034,"English"
74035,"Norwegian"
74036,"English"
74037,"English"
74038,"Hebrew"
74042,"Spanish"
74044,"English"
74048,"English"
74050,"Danish"
74051,"English"
74054,"English"
74057,"English"
74060,"English"
74064,"English"
74069,"English"
74070,"Arabic"
74077,"English"
74085,"English"
74086,"Norwegian"
74093,"French"
74094,"English"
74097,"Kurdish"
74099,"English"
74104,"English"
74108,"English"
74111,"English"
74117,"Arabic"
74120,"Italian"
74122,"English"
74153,"English"
74154,"Swedish"
74156,"Romanian"
74158,"English"
74162,"English"
74176,"Indonesian"
74177,"English"
74180,"English"
74188,"English"
74195,"English"
74197,"German"
74203,"German"
74207,"English"
74208,"English"
74217,"Chinese/Mandarin"
74220,"English"
74223,"Urdu"
74227,"German"
74232,"Dutch"
74233,"Spanish"
74234,"English"
74237,"English"
74242,"French"
74243,"French"
74247,"English"
74250,"English"
74253,"English"
74254,"English"
74263,"English"
74270,"English"
74276,"English"
74284,"Bulgarian"
74285,"English"
74291,"French"
74292,"German"
74305,"English"
74314,"Dutch"
74315,"Dutch"
74334,"English"
74341,"German"
74349,"English"
74357,"English"
74358,"English"
74359,"German"
74360,"English"
74365,"English"
74369,"English"
74372,"English"
74373,"English"
74379,"English"
74385,"English"
74386,"English"
74392,"French"
74397,"English"
74408,"English"
74413,"English"
74416,"English"
74418,"English"
74422,"English"
74425,"English"
74430,"French"
74432,"English"
74434,"English"
74440,"English"
74447,"Russian"
74449,"English"
74455,"Spanish"
74465,"English"
74467,"English"
74469,"English"
74473,"English"
74475,"Telugu"
74480,"English"
74488,"Spanish"
74490,"English"
74495,"Italian"
74498,"English"
74500,"English"
74501,"German"
74503,"English"
74504,"English"
74511,"English"
74517,"English"
74519,"English"
74520,"English"
74526,"English"
74532,"English"
74538,"Dutch"
74541,"English"
74545,"English"
74557,"Chinese/Mandarin"
74562,"English"
74564,"English"
74565,"English"
74568,"English"
74569,"English"
74574,"German"
74575,"English"
74576,"English"
74580,"English"
74588,"English"
74590,"English"
74594,"English"
74604,"German"
74605,"English"
74608,"English"
74611,"English"
74613,"German"
74618,"English"
74623,"Dutch"
74629,"French"
74633,"Portuguese"
74638,"Finnish"
74643,"English"
74646,"English"
74647,"Swedish"
74660,"Italian"
74664,"English"
74665,"English"
74668,"Romanian"
74670,"Dutch"
74673,"English"
74676,"English"
74677,"English"
74678,"English"
74682,"English"
74683,"English"
74687,"English"
74695,"English"
74696,"English"
74698,"English"
74705,"Turkish"
74708,"French"
74713,"French"
74718,"English"
74720,"English"
74721,"Japanese"
74728,"Shona"
74733,"English"
74736,"Korean"
74737,"English"
74738,"English"
74739,"English"
74764,"Dutch"
74770,"English"
74771,"English"
74773,"German"
74779,"English"
74788,"Polish"
74808,"English"
74816,"English"
74822,"English"
74824,"Norwegian"
74825,"English"
74830,"English"
74832,"Dutch"
74841,"English"
74849,"English"
74850,"English"
74853,"English"
74855,"French"
74857,"Indonesian"
74870,"English"
74874,"English"
74881,"English"
74883,"English"
74887,"English"
74891,"English"
74892,"English"
74894,"English"
74895,"English"
74897,"English"
74909,"English"
74914,"English"
74915,"French"
74916,"English"
74923,"English"
74925,"English"
74937,"English"
74938,"English"
74941,"Indonesian"
74944,"English"
74946,"French"
74949,"Dutch"
74960,"English"
74963,"Latvian"
74970,"English"
74972,"German"
74974,"German"
74978,"English"
74979,"German"
74989,"English"
74993,"English"
74994,"English"
74995,"English"
75010,"English"
75014,"Urdu"
75017,"French"
75020,"English"
75023,"French"
75024,"English"
75027,"English"
75028,"Swedish"
75031,"English"
75033,"English"
75034,"English"
75038,"German"
75040,"English"
75041,"English"
75052,"Sinhalese"
75059,"English"
75060,"English"
75061,"Dutch"
75070,"English"
75074,"English"
75077,"English"
75090,"French"
75095,"Dutch"
75099,"English"
75100,"Dutch"
75105,"English"
75106,"English"
75107,"French"
75118,"English"
75123,"English"
75124,"English"
75125,"English"
75139,"English"
75145,"Finnish"
75148,"English"
75150,"English"
75160,"English"
75161,"German"
75162,"English"
75168,"English"
75171,"English"
75173,"English"
75179,"Lithuanian"
75182,"French"
75185,"Swedish"
75189,"Portuguese"
75191,"Spanish"
75201,"English"
75211,"Turkish"
75212,"French"
75214,"English"
75216,"English"
75221,"Romanian"
75228,"English"
75229,"Luxembourgish"
75234,"English"
75244,"English"
75245,"English"
75248,"Swedish"
75250,"English"
75251,"English"
75253,"Mongolian"
75259,"French"
75263,"English"
75267,"English"
75270,"English"
75277,"Dutch"
75282,"English"
75283,"Dutch"
75290,"English"
75291,"English"
75299,"English"
75300,"English"
75304,"English"
75308,"English"
75311,"Bengali"
75316,"English"
75322,"English"
75325,"English"
75327,"German"
75329,"English"
75331,"English"
75334,"Spanish"
75335,"English"
75336,"English"
75338,"Finnish"
75364,"Hindi"
75365,"Ukrainian"
75368,"English"
75369,"English"
75370,"English"
75378,"English"
75381,"English"
75382,"English"
75384,"English"
75386,"English"
75387,"English"
75392,"Slovak"
75393,"German"
75396,"English"
75399,"English"
75404,"English"
75405,"English"
75410,"English"
75416,"Latvian"
75420,"English"
75423,"English"
75425,"English"
75427,"English"
75428,"English"
75431,"English"
75433,"English"
75440,"English"
75445,"Swedish"
75446,"English"
75452,"English"
75453,"Norwegian"
75454,"Brahui"
75455,"English"
75457,"English"
75458,"English"
75459,"English"
75468,"Arabic"
75475,"English"
75483,"Finnish"
75485,"English"
75499,"German"
75503,"English"
75505,"English"
75506,"English"
75509,"Russian"
75517,"English"
75522,"English"
75527,"English"
75537,"German"
75538,"Italian"
75539,"Dutch"
75543,"Danish"
75550,"French"
75551,"English"
75552,"English"
75557,"English"
75560,"English"
75569,"English"
75571,"English"
75572,"English"
75575,"English"
75580,"Hebrew"
75582,"English"
75585,"Swedish"
75589,"Dutch"
75595,"English"
75605,"English"
75607,"English"
75613,"English"
75614,"Hindi"
75617,"Russian"
75618,"German"
75628,"English"
75630,"English"
75634,"Dutch"
75636,"English"
75638,"English"
75639,"English"
75642,"English"
75646,"English"
75659,"Serbian"
75663,"English"
75677,"Dutch"
75678,"Tagalog"
75681,"Finnish"
75688,"English"
75689,"English"
75693,"English"
75695,"English"
75701,"English"
75704,"English"
75709,"German"
75713,"Spanish"
75714,"English"
75717,"Dutch"
75718,"Arabic"
75720,"English"
75724,"Portuguese"
75730,"English"
75731,"English"
75734,"English"
75738,"English"
75741,"English"
75747,"English"
75750,"English"
75754,"English"
75758,"English"
75760,"English"
75761,"English"
75765,"English"
75768,"Urdu"
75772,"English"
75774,"English"
75781,"English"
75783,"English"
75784,"English"
75787,"English"
75792,"English"
75795,"French"
75796,"English"
75797,"English"
75806,"Romanian"
75810,"English"
75817,"Dutch"
75819,"English"
75823,"German"
75824,"Russian"
75825,"English"
75827,"English"
75828,"English"
75830,"Portuguese"
75833,"English"
75834,"English"
75836,"English"
75837,"English"
75838,"English"
75847,"English"
75851,"Dutch"
75852,"English"
75855,"English"
75864,"English"
75868,"English"
75877,"English"
75878,"Japanese"
75880,"Arabic"
75885,"German"
75886,"Hindi"
75894,"Spanish"
75895,"German"
75896,"English"
75903,"Dutch"
75904,"English"
75915,"English"
75920,"English"
75924,"English"
75925,"English"
75935,"Serbian"
75936,"English"
75945,"English"
75952,"Malay"
75962,"English"
75963,"Swedish"
75965,"English"
75970,"English"
75977,"Turkish"
75978,"French"
75981,"English"
75983,"English"
75986,"Aramaic"
75989,"English"
75992,"English"
75994,"English"
76007,"English"
76009,"English"
76019,"English"
76027,"English"
76029,"English"
76030,"Danish"
76033,"English"
76036,"English"
76037,"Czech"
76043,"English"
76044,"English"
76051,"English"
76054,"English"
76055,"English"
76057,"Albanian"
76066,"English"
76067,"English"
76069,"Telugu"
76079,"English"
76088,"English"
76089,"French"
76091,"English"
76092,"Swiss German"
76095,"English"
76102,"English"
76107,"English"
76109,"Slovene"
76113,"English"
76115,"Swedish"
76119,"English"
76120,"English"
76129,"English"
76133,"Aklanon"
76137,"English"
76142,"French"
76143,"Swedish"
76152,"English"
76153,"English"
76165,"Portuguese"
76172,"Romanian"
76174,"Spanish"
76178,"English"
76179,"English"
76183,"English"
76194,"Swedish"
76201,"English"
76203,"Spanish"
76219,"English"
76221,"English"
76229,"English"
76236,"Greek"
76238,"English"
76242,"German"
76251,"English"
76255,"English"
76258,"Bulgarian"
76275,"English"
76278,"Portuguese"
76279,"English"
76280,"English"
76281,"Swedish"
76285,"Spanish"
76288,"German"
76292,"English"
76293,"Hindi"
76299,"English"
76304,"Spanish"
76305,"Nepalese"
76306,"Turkish"
76316,"English"
76319,"English"
76326,"Tagalog"
76327,"English"
76329,"Turkish"
76336,"Polish"
76338,"German"
76345,"Danish"
76352,"English"
76355,"Spanish"
76369,"English"
76379,"English"
76385,"English"
76391,"English"
76394,"Hebrew"
76401,"Bengali"
76410,"English"
76413,"English"
76415,"English"
76420,"English"
76422,"French"
76427,"English"
76432,"English"
76433,"German"
76435,"English"
76437,"Lithuanian"
76440,"English"
76445,"English"
76446,"Romanian"
76457,"English"
76458,"German"
76460,"Other"
76463,"English"
76468,"English"
76475,"English"
76479,"German"
76481,"Swedish"
76484,"Hindi"
76485,"English"
76487,"Polish"
76488,"English"
76500,"English"
76504,"English"
76506,"English"
76507,"English"
76519,"Dutch"
76526,"English"
76537,"Russian"
76539,"English"
76541,"Arabic"
76543,"English"
76545,"Polish"
76550,"German"
76551,"English"
76552,"English"
76553,"English"
76554,"English"
76555,"English"
76556,"English"
76559,"English"
76560,"English"
76564,"English"
76565,"English"
76566,"Spanish"
76576,"English"
76579,"English"
76580,"English"
76582,"English"
76588,"Japanese"
76590,"Lithuanian"
76592,"Polish"
76597,"English"
76600,"Finnish"
76602,"English"
76603,"French"
76612,"English"
76614,"English"
76619,"Norwegian"
76620,"English"
76621,"English"
76627,"English"
76629,"English"
76631,"English"
76633,"Spanish"
76635,"English"
76637,"Luxembourgish"
76640,"English"
76643,"English"
76645,"English"
76647,"English"
76655,"English"
76657,"English"
76659,"Dutch"
76661,"English"
76662,"English"
76663,"English"
76673,"English"
76675,"Portuguese"
76678,"English"
76690,"English"
76695,"English"
76703,"English"
76704,"English"
76705,"French"
76713,"Portuguese"
76715,"English"
76721,"English"
76725,"Latvian"
76728,"English"
76730,"German"
76731,"German"
76734,"English"
76735,"English"
76742,"English"
76743,"Hebrew"
76753,"English"
76755,"English"
76763,"Swedish"
76768,"English"
76771,"English"
76775,"German"
76776,"English"
76777,"English"
76781,"Danish"
76782,"English"
76785,"English"
76786,"English"
76787,"English"
76788,"English"
76790,"English"
76793,"English"
76794,"English"
76795,"English"
76799,"English"
76803,"English"
76805,"Russian"
76807,"Spanish"
76810,"Lithuanian"
76813,"English"
76819,"English"
76820,"English"
76823,"English"
76830,"Malayalam"
76833,"English"
76854,"Luxembourgish"
76855,"English"
76857,"German"
76863,"English"
76870,"Portuguese"
76871,"Russian"
76875,"German"
76879,"English"
76884,"Polish"
76893,"Chinese/Mandarin"
76898,"English"
76899,"English"
76904,"English"
76907,"English"
76910,"English"
76912,"English"
76914,"Bosnian"
76919,"English"
76923,"English"
76927,"French"
76929,"English"
76930,"English"
76933,"Finnish"
76934,"English"
76940,"English"
76941,"Turkish"
76943,"English"
76946,"Spanish"
76951,"Portuguese"
76954,"Vietnamese"
76957,"English"
76960,"German"
76961,"Portuguese"
76962,"English"
76963,"Norwegian"
76972,"English"
76974,"English"
76978,"English"
76979,"English"
76980,"English"
76981,"Spanish"
76985,"English"
76998,"Swedish"
76999,"English"
77002,"English"
77003,"Hungarian"
77005,"English"
77008,"English"
77011,"English"
77013,"English"
77014,"English"
77017,"English"
77018,"English"
77020,"English"
77024,"English"
77025,"English"
77031,"English"
77032,"Swiss German"
77034,"Polish"
77037,"English"
77039,"Bosnian"
77041,"French"
77042,"German"
77049,"English"
77050,"Serbian"
77052,"English"
77053,"Spanish"
77056,"English"
77062,"English"
77065,"English"
77066,"English"
77070,"English"
77077,"English"
77081,"Lithuanian"
77090,"Swedish"
77097,"English"
77127,"German"
77131,"English"
77140,"English"
77141,"English"
77142,"English"
77144,"English"
77146,"English"
77147,"English"
77150,"Spanish"
77156,"English"
77157,"Chinese/Cantonese/Yue"
77158,"English"
77161,"English"
77163,"Spanish"
77169,"English"
77173,"English"
77176,"English"
77185,"Icelandic"
77188,"English"
77191,"English"
77202,"English"
77205,"German"
77212,"English"
77215,"German"
77224,"German"
77225,"English"
77226,"English"
77231,"Hebrew"
77238,"English"
77240,"English"
77250,"English"
77252,"Portuguese"
77256,"English"
77261,"English"
77263,"English"
77272,"English"
77274,"English"
77275,"Swedish"
77281,"English"
77294,"English"
77297,"English"
77299,"English"
77302,"English"
77304,"English"
77308,"English"
77310,"English"
77326,"English"
77333,"English"
77334,"German"
77337,"English"
77343,"Chinese/Cantonese/Yue"
77344,"Croatian"
77345,"English"
77353,"German"
77354,"English"
77355,"French"
77363,"English"
77369,"English"
77373,"English"
77374,"Chinese/Cantonese/Yue"
77376,"English"
77377,"English"
77381,"Romanian"
77382,"English"
77385,"English"
77392,"German"
77406,"Dutch"
77409,"French"
77411,"Spanish"
77418,"English"
77421,"English"
77422,"English"
77432,"English"
77438,"English"
77439,"English"
77440,"English"
77452,"Swedish"
77453,"English"
77456,"Lithuanian"
77458,"English"
77463,"English"
77466,"Latvian"
77468,"English"
77475,"English"
77476,"German"
77477,"English"
77481,"Bengali"
77484,"English"
77488,"English"
77489,"English"
77490,"English"
77495,"Bengali"
77504,"English"
77509,"English"
77513,"Spanish"
77514,"English"
77515,"English"
77517,"English"
77522,"English"
77525,"English"
77526,"English"
77532,"French"
77533,"French"
77536,"English"
77539,"German"
77541,"English"
77542,"English"
77545,"German"
77549,"English"
77550,"English"
77552,"English"
77555,"English"
77557,"English"
77559,"Swedish"
77563,"English"
77564,"English"
77566,"Kannada"
77571,"English"
77578,"Hindi"
77580,"English"
77581,"English"
77582,"English"
77587,"English"
77588,"English"
77594,"English"
77596,"Dutch"
77597,"English"
77598,"English"
77600,"German"
77602,"English"
77615,"English"
77617,"English"
77620,"English"
77621,"English"
77623,"English"
77626,"Romanian"
77636,"English"
77640,"English"
77644,"English"
77649,"English"
77651,"German"
77653,"German"
77654,"Spanish"
77658,"English"
77660,"Icelandic"
77664,"English"
77666,"English"
77667,"English"
77670,"English"
77672,"English"
77675,"English"
77681,"English"
77685,"English"
77707,"French"
77710,"French"
77714,"English"
77732,"French"
77737,"English"
77738,"English"
77740,"English"
77742,"English"
77743,"English"
77744,"English"
77747,"Romanian"
77750,"French"
77751,"English"
77753,"English"
77756,"English"
77758,"Greek"
77769,"English"
77773,"English"
77776,"Norwegian"
77777,"French"
77778,"English"
77780,"English"
77797,"Finnish"
77803,"English"
77809,"Dutch"
77813,"English"
77814,"Spanish"
77817,"English"
77831,"English"
77832,"English"
77833,"English"
77839,"English"
77843,"Hindi"
77848,"English"
77850,"Italian"
77856,"English"
77857,"English"
77861,"English"
77874,"Spanish"
77877,"English"
77878,"English"
77879,"Italian"
77880,"Turkish"
77883,"Italian"
77888,"Dutch"
77890,"Dutch"
77892,"Swedish"
77895,"English"
77903,"English"
77910,"Spanish"
77916,"English"
77918,"Swedish"
77923,"English"
77928,"English"
77942,"Nepalese"
77943,"English"
77947,"Chinese/Xianghua"
77948,"French"
77949,"English"
77950,"English"
77954,"English"
77955,"Turkish"
77961,"English"
77962,"English"
77963,"English"
77964,"German"
77965,"English"
77966,"English"
77973,"English"
77978,"Chinese/Mandarin"
77985,"English"
77987,"German"
77989,"English"
77994,"English"
77997,"German"
77999,"Telugu"
78002,"English"
78011,"English"
78013,"Welsh"
78021,"English"
78024,"English"
78029,"English"
78030,"English"
78031,"Spanish"
78041,"English"
78047,"English"
78051,"English"
78062,"English"
78075,"Marathi"
78088,"English"
78089,"English"
78091,"English"
78092,"English"
78095,"English"
78099,"German"
78112,"Finnish"
78114,"Swedish"
78116,"German"
78117,"English"
78120,"English"
78125,"English"
78126,"English"
78127,"English"
78128,"Tagalog"
78130,"English"
78131,"English"
78134,"English"
78135,"Romanian"
78138,"English"
78141,"English"
78146,"Japanese"
78147,"English"
78150,"Swedish"
78154,"English"
78156,"Dutch"
78158,"Danish"
78165,"English"
78167,"Swedish"
78170,"English"
78171,"Spanish"
78179,"English"
78184,"Hindi"
78189,"English"
78192,"English"
78193,"English"
78199,"Finnish"
78204,"Swedish"
78206,"English"
78208,"English"
78210,"English"
78213,"German"
78219,"English"
78220,"Hindi"
78228,"English"
78231,"English"
78232,"Esperanto"
78235,"English"
78240,"Russian"
78242,"French"
78243,"English"
78246,"Norwegian"
78247,"French"
78250,"English"
78253,"Dutch"
78261,"English"
78264,"French"
78266,"Dutch"
78272,"Arabic"
78274,"English"
78275,"English"
78276,"Italian"
78278,"English"
78280,"English"
78285,"Portuguese"
78286,"English"
78299,"English"
78304,"English"
78306,"French"
78312,"English"
78316,"English"
78317,"English"
78319,"English"
78321,"Danish"
78323,"English"
78324,"Swedish"
78339,"English"
78343,"English"
78348,"German"
78351,"Spanish"
78360,"English"
78367,"English"
78371,"English"
78375,"English"
78376,"English"
78385,"English"
78386,"English"
78392,"English"
78393,"Chinese/Cantonese/Yue"
78395,"English"
78402,"English"
78413,"English"
78418,"French"
78428,"Afrikaans"
78435,"English"
78437,"English"
78448,"English"
78453,"English"
78455,"French"
78457,"Italian"
78459,"English"
78460,"English"
78461,"English"
78466,"English"
78473,"English"
78475,"English"
78478,"English"
78480,"English"
78482,"Swedish"
78483,"English"
78492,"German"
78500,"English"
78504,"English"
78505,"English"
78506,"English"
78508,"English"
78510,"English"
78514,"German"
78522,"English"
78523,"Tagalog"
78528,"Finnish"
78529,"English"
78531,"English"
78534,"English"
78545,"English"
78554,"English"
78555,"Lithuanian"
78567,"Farsi"
78568,"English"
78569,"English"
78572,"Albanian"
78575,"English"
78586,"English"
78588,"English"
78590,"Swedish"
78595,"German"
78596,"English"
78598,"English"
78611,"English"
78612,"English"
78616,"English"
78632,"Swedish"
78635,"French"
78642,"Croatian"
78644,"Malay"
78646,"English"
78652,"English"
78653,"English"
78664,"English"
78666,"German"
78668,"Gujarati"
78669,"English"
78674,"Arabic"
78676,"German"
78680,"English"
78684,"Spanish"
78687,"English"
78688,"Russian"
78689,"Hebrew"
78690,"English"
78705,"Czech"
78706,"German"
78711,"English"
78719,"English"
78722,"English"
78728,"French"
78730,"Chinese/Cantonese/Yue"
78732,"Marathi"
78733,"French"
78739,"English"
78746,"English"
78747,"English"
78757,"English"
78766,"English"
78767,"English"
78768,"English"
78771,"English"
78773,"Japanese"
78774,"English"
78776,"English"
78777,"English"
78779,"English"
78787,"English"
78794,"Malay"
78795,"English"
78797,"French"
78798,"English"
78799,"Arabic"
78802,"English"
78807,"Tagalog"
78828,"Polish"
78829,"Malayalam"
78832,"English"
78834,"English"
78836,"French"
78839,"English"
78840,"English"
78841,"English"
78847,"English"
78850,"English"
78851,"English"
78854,"English"
78858,"English"
78864,"English"
78867,"French"
78868,"English"
78873,"English"
78874,"Gujarati"
78875,"English"
78876,"German"
78878,"English"
78879,"English"
78883,"Finnish"
78889,"English"
78891,"English"
78896,"English"
78901,"English"
78905,"English"
78906,"Dutch"
78907,"English"
78908,"Korean"
78914,"German"
78915,"English"
78918,"English"
78925,"English"
78926,"English"
78927,"Tagalog"
78929,"English"
78931,"French"
78933,"Swedish"
78934,"English"
78940,"English"
78942,"German"
78945,"English"
78948,"Swiss German"
78953,"German"
78955,"English"
78966,"Dutch"
78967,"English"
78975,"English"
78979,"English"
78985,"English"
78990,"English"
78994,"English"
78996,"English"
79007,"English"
79009,"Russian"
79011,"Lithuanian"
79014,"Korean"
79018,"Italian"
79020,"English"
79023,"English"
79024,"English"
79029,"English"
79031,"English"
79033,"English"
79034,"English"
79045,"English"
79050,"French"
79053,"English"
79059,"English"
79063,"English"
79070,"Portuguese"
79071,"English"
79078,"Gujarati"
79079,"English"
79084,"English"
79096,"English"
79101,"Swedish"
79105,"English"
79106,"English"
79109,"Portuguese"
79111,"Nepalese"
79118,"English"
79119,"English"
79124,"English"
79125,"Indonesian"
79126,"Catalan"
79134,"English"
79141,"Farsi"
79144,"English"
79147,"Dutch"
79150,"Tagalog"
79157,"German"
79158,"German"
79163,"English"
79173,"English"
79178,"Spanish"
79184,"English"
79187,"English"
79188,"Turkish"
79192,"English"
79193,"English"
79197,"Italian"
79200,"English"
79206,"English"
79209,"English"
79212,"English"
79213,"English"
79216,"French"
79217,"English"
79219,"English"
79223,"German"
79225,"Catalan"
79235,"English"
79243,"Romanian"
79244,"Turkish"
79251,"Other"
79254,"Hebrew"
79257,"Turkish"
79259,"Swedish"
79263,"English"
79268,"English"
79270,"English"
79271,"German"
79272,"Punjabi"
79275,"English"
79280,"English"
79281,"English"
79289,"English"
79292,"German"
79295,"English"
79302,"English"
79313,"German"
79316,"English"
79322,"English"
79327,"English"
79334,"Portuguese"
79340,"English"
79346,"English"
79352,"English"
79361,"English"
79367,"English"
79373,"English"
79374,"English"
79377,"English"
79378,"English"
79380,"Chinese/Mandarin"
79382,"French"
79389,"English"
79393,"English"
79394,"English"
79399,"English"
79403,"English"
79408,"English"
79412,"Dutch"
79413,"English"
79414,"Italian"
79416,"English"
79418,"English"
79423,"English"
79427,"Basque"
79442,"English"
79445,"Hebrew"
79446,"Hungarian"
79448,"English"
79454,"French"
79458,"English"
79474,"English"
79477,"English"
79481,"English"
79485,"English"
79486,"English"
79487,"English"
79488,"English"
79492,"English"
79497,"English"
79502,"English"
79504,"English"
79510,"Hindi"
79513,"English"
79522,"English"
79523,"English"
79526,"German"
79527,"Gujarati"
79534,"Spanish"
79539,"English"
79541,"Hungarian"
79546,"English"
79550,"English"
79552,"English"
79553,"English"
79554,"English"
79560,"French"
79563,"English"
79567,"English"
79574,"Dutch"
79577,"English"
79579,"English"
79580,"Hebrew"
79582,"English"
79588,"Portuguese"
79589,"English"
79590,"English"
79592,"English"
79597,"Arabic"
79598,"English"
79599,"English"
79600,"English"
79601,"Spanish"
79606,"Dutch"
79608,"English"
79609,"English"
79614,"English"
79615,"Korean"
79617,"Spanish"
79618,"English"
79628,"English"
79631,"Dutch"
79633,"Spanish"
79639,"Dutch"
79640,"English"
79642,"English"
79647,"English"
79653,"English"
79655,"English"
79656,"English"
79658,"Romanian"
79659,"English"
79663,"Czech"
79665,"English"
79668,"Romanian"
79669,"English"
79674,"Spanish"
79678,"English"
79682,"English"
79684,"English"
79696,"English"
79709,"English"
79712,"English"
79719,"English"
79720,"English"
79721,"Bengali"
79723,"English"
79732,"English"
79733,"English"
79735,"English"
79739,"English"
79750,"English"
79754,"English"
79757,"English"
79763,"English"
79775,"English"
79776,"Portuguese"
79779,"English"
79782,"English"
79786,"English"
79792,"English"
79795,"English"
79796,"German"
79802,"English"
79808,"English"
79817,"English"
79819,"Icelandic"
79824,"Arabic"
79832,"English"
79834,"English"
79841,"English"
79847,"English"
79848,"English"
79850,"French"
79857,"English"
79863,"Italian"
79864,"English"
79865,"English"
79872,"English"
79878,"English"
79881,"English"
79884,"Dutch"
79888,"English"
79890,"English"
79899,"English"
79900,"English"
79908,"Russian"
79909,"French"
79910,"English"
79914,"English"
79915,"English"
79918,"English"
79925,"English"
79928,"English"
79931,"Dutch"
79932,"Hebrew"
79944,"English"
79948,"English"
79950,"Spanish"
79952,"English"
79956,"English"
79964,"English"
79970,"English"
79971,"English"
79977,"English"
79978,"Chinese/Cantonese/Yue"
79981,"English"
79984,"English"
79986,"Russian"
79987,"French"
79991,"English"
79998,"English"
80003,"English"
80010,"English"
80011,"Dutch"
80015,"Finnish"
80018,"English"
80033,"English"
80034,"English"
80039,"English"
80041,"English"
80045,"English"
80050,"English"
80074,"English"
80075,"English"
80085,"English"
80086,"English"
80094,"English"
80098,"English"
80101,"English"
80102,"English"
80104,"English"
80115,"Hindi"
80117,"English"
80118,"English"
80119,"German"
80120,"Spanish"
80122,"English"
80143,"German"
80144,"English"
80153,"English"
80154,"English"
80163,"English"
80166,"Dutch"
80167,"Korean"
80169,"Tagalog"
80170,"English"
80174,"Italian"
80180,"Dutch"
80181,"English"
80185,"English"
80188,"Chinese/Cantonese/Yue"
80197,"English"
80215,"English"
80217,"English"
80221,"English"
80223,"Portuguese"
80224,"English"
80227,"English"
80229,"English"
80230,"English"
80231,"English"
80234,"English"
80236,"English"
80238,"English"
80241,"English"
80242,"English"
80252,"Finnish"
80254,"Lithuanian"
80261,"German"
80265,"English"
80269,"English"
80270,"Spanish"
80272,"English"
80273,"German"
80274,"English"
80275,"English"
80283,"German"
80286,"Dutch"
80294,"English"
80298,"English"
80304,"English"
80306,"English"
80318,"Dutch"
80321,"English"
80323,"German"
80333,"English"
80337,"Arabic"
80338,"English"
80339,"English"
80341,"English"
80343,"Tagalog"
80344,"English"
80347,"Hindi"
80348,"English"
80352,"English"
80353,"English"
80355,"English"
80358,"Finnish"
80360,"English"
80365,"Spanish"
80372,"English"
80376,"English"
80377,"English"
80388,"English"
80389,"Swedish"
80395,"English"
80401,"Dutch"
80405,"English"
80407,"English"
80411,"Tagalog"
80412,"English"
80416,"English"
80417,"Finnish"
80421,"French"
80422,"English"
80432,"English"
80436,"Russian"
80444,"English"
80445,"English"
80449,"English"
80452,"Finnish"
80460,"English"
80464,"Gaelic"
80472,"English"
80482,"Hungarian"
80484,"English"
80494,"Dutch"
80507,"English"
80508,"French"
80509,"Chinese/Cantonese/Yue"
80515,"Farsi"
80526,"English"
80529,"English"
80530,"English"
80531,"English"
80536,"French"
80541,"Dutch"
80543,"Bengali"
80544,"German"
80547,"English"
80551,"Swedish"
80553,"English"
80556,"English"
80558,"English"
80566,"English"
80577,"English"
80582,"English"
80583,"Telugu"
80589,"Korean"
80590,"English"
80594,"English"
80600,"Arabic"
80606,"English"
80607,"English"
80608,"French"
80610,"English"
80611,"English"
80613,"English"
80624,"English"
80627,"English"
80629,"Italian"
80632,"English"
80636,"English"
80638,"Dutch"
80639,"Luxembourgish"
80647,"English"
80653,"French"
80656,"Spanish"
80657,"English"
80659,"English"
80662,"English"
80665,"Nepalese"
80680,"Portuguese"
80682,"Polish"
80687,"English"
80689,"English"
80690,"English"
80692,"Italian"
80699,"English"
80703,"Aymara"
80705,"English"
80709,"English"
80710,"English"
80712,"English"
80722,"English"
80723,"English"
80731,"English"
80741,"Swedish"
80743,"Chinese/Cantonese/Yue"
80750,"German"
80760,"English"
80775,"Hebrew"
80778,"English"
80791,"English"
80795,"English"
80796,"English"
80801,"English"
80808,"English"
80809,"Italian"
80816,"French"
80817,"English"
80818,"English"
80820,"English"
80822,"English"
80825,"Swedish"
80831,"English"
80836,"English"
80837,"English"
80841,"English"
80844,"German"
80849,"Serbian"
80858,"English"
80859,"English"
80862,"English"
80875,"English"
80878,"Thai"
