"user_id","yrsLessons"
5818,"1-2 years"
5820,"6-10 years"
5825,"2-4 years"
5826,"4-6 years"
5829,"4-6 years"
5839,"4-6 years"
5840,"6-10 years"
5848,"4-6 years"
5869,"6-10 years"
5871,"4-6 years"
5875,"4-6 years"
5881,"1-2 years"
5886,"1-2 years"
5890,"2-4 years"
5907,"4-6 years"
5915,"1-2 years"
5938,"4-6 years"
5941,"More than 10 years"
5948,"1-2 years"
5949,"2-4 years"
5951,"Less than a year"
5957,"Less than a year"
5961,"1-2 years"
5966,"6-10 years"
5970,"2-4 years"
5994,"4-6 years"
6006,"6-10 years"
6017,"4-6 years"
6021,"2-4 years"
6023,"6-10 years"
6028,"More than 10 years"
6032,"More than 10 years"
6034,"More than 10 years"
6039,"1-2 years"
6040,"1-2 years"
6044,"Less than a year"
6075,"More than 10 years"
6077,"1-2 years"
6083,"More than 10 years"
6097,"6-10 years"
6108,"2-4 years"
6113,"4-6 years"
6117,"4-6 years"
6119,"More than 10 years"
6130,"4-6 years"
6132,"2-4 years"
6133,"More than 10 years"
6136,"1-2 years"
6139,"2-4 years"
6141,"4-6 years"
6143,"1-2 years"
6160,"More than 10 years"
6175,"More than 10 years"
6176,"6-10 years"
6201,"Less than a year"
6207,"More than 10 years"
6214,"1-2 years"
6225,"Less than a year"
6227,"More than 10 years"
6230,"6-10 years"
6231,"1-2 years"
6234,"6-10 years"
6235,"1-2 years"
6256,"Less than a year"
6257,"6-10 years"
6261,"More than 10 years"
6266,"Less than a year"
6267,"Less than a year"
6268,"6-10 years"
6271,"1-2 years"
6272,"6-10 years"
6273,"1-2 years"
6278,"6-10 years"
6285,"Less than a year"
6292,"More than 10 years"
6296,"2-4 years"
6299,"1-2 years"
6307,"More than 10 years"
6312,"Less than a year"
6320,"Less than a year"
6324,"1-2 years"
6340,"4-6 years"
6341,"1-2 years"
6344,"Less than a year"
6351,"1-2 years"
6354,"4-6 years"
6358,"More than 10 years"
6369,"2-4 years"
6372,"2-4 years"
6373,"6-10 years"
6383,"1-2 years"
6388,"2-4 years"
6390,"Less than a year"
6391,"More than 10 years"
6405,"6-10 years"
6409,"6-10 years"
6411,"1-2 years"
6417,"2-4 years"
6425,"4-6 years"
6427,"1-2 years"
6430,"6-10 years"
6437,"2-4 years"
6438,"1-2 years"
6441,"1-2 years"
6445,"6-10 years"
6455,"More than 10 years"
6457,"1-2 years"
6463,"1-2 years"
6465,"More than 10 years"
6467,"6-10 years"
6473,"Less than a year"
6478,"2-4 years"
6480,"2-4 years"
6485,"4-6 years"
6487,"2-4 years"
6491,"2-4 years"
6496,"More than 10 years"
6502,"2-4 years"
6515,"6-10 years"
6516,"6-10 years"
6518,"6-10 years"
6519,"More than 10 years"
6521,"More than 10 years"
6531,"2-4 years"
6534,"6-10 years"
6535,"6-10 years"
6538,"1-2 years"
6541,"1-2 years"
6548,"4-6 years"
6551,"2-4 years"
6558,"Less than a year"
6559,"6-10 years"
6565,"Less than a year"
6567,"4-6 years"
6569,"More than 10 years"
6571,"4-6 years"
6574,"6-10 years"
6575,"More than 10 years"
6579,"2-4 years"
6591,"Less than a year"
6600,"More than 10 years"
6607,"1-2 years"
6612,"2-4 years"
6621,"6-10 years"
6624,"6-10 years"
6628,"2-4 years"
6640,"4-6 years"
6644,"Less than a year"
6647,"2-4 years"
6649,"More than 10 years"
6652,"More than 10 years"
6659,"2-4 years"
6673,"4-6 years"
6675,"More than 10 years"
6689,"6-10 years"
6692,"6-10 years"
6701,"4-6 years"
6703,"1-2 years"
6709,"1-2 years"
6713,"1-2 years"
6715,"1-2 years"
6719,"More than 10 years"
6720,"4-6 years"
6721,"6-10 years"
6722,"6-10 years"
6728,"4-6 years"
6732,"6-10 years"
6735,"6-10 years"
6746,"4-6 years"
6753,"More than 10 years"
6760,"More than 10 years"
6765,"2-4 years"
6767,"2-4 years"
6769,"4-6 years"
6782,"4-6 years"
6787,"More than 10 years"
6795,"2-4 years"
6799,"1-2 years"
6807,"1-2 years"
6819,"2-4 years"
6821,"1-2 years"
6823,"4-6 years"
6826,"4-6 years"
6829,"4-6 years"
6837,"6-10 years"
6841,"2-4 years"
6851,"Less than a year"
6853,"6-10 years"
6855,"1-2 years"
6857,"2-4 years"
6858,"More than 10 years"
6868,"Less than a year"
6877,"More than 10 years"
6888,"2-4 years"
6892,"More than 10 years"
6902,"2-4 years"
6910,"6-10 years"
6931,"2-4 years"
6943,"2-4 years"
6958,"2-4 years"
6959,"2-4 years"
6960,"6-10 years"
6962,"4-6 years"
6965,"4-6 years"
6967,"2-4 years"
6975,"More than 10 years"
6980,"6-10 years"
6989,"4-6 years"
6998,"6-10 years"
7006,"6-10 years"
7007,"4-6 years"
7012,"2-4 years"
7017,"More than 10 years"
7019,"1-2 years"
7030,"4-6 years"
7045,"1-2 years"
7047,"4-6 years"
7056,"More than 10 years"
7060,"1-2 years"
7063,"1-2 years"
7071,"6-10 years"
7095,"6-10 years"
7099,"1-2 years"
7100,"6-10 years"
7108,"1-2 years"
7119,"Less than a year"
7124,"2-4 years"
7151,"Less than a year"
7156,"1-2 years"
7160,"6-10 years"
7161,"4-6 years"
7167,"More than 10 years"
7169,"2-4 years"
7176,"2-4 years"
7179,"1-2 years"
7186,"More than 10 years"
7195,"More than 10 years"
7203,"6-10 years"
7212,"1-2 years"
7215,"4-6 years"
7218,"4-6 years"
7226,"2-4 years"
7227,"2-4 years"
7233,"1-2 years"
7234,"6-10 years"
7239,"1-2 years"
7253,"6-10 years"
7261,"4-6 years"
7263,"4-6 years"
7264,"Less than a year"
7265,"6-10 years"
7267,"1-2 years"
7272,"More than 10 years"
7281,"6-10 years"
7284,"More than 10 years"
7297,"6-10 years"
7302,"Less than a year"
7303,"More than 10 years"
7311,"4-6 years"
7318,"1-2 years"
7319,"2-4 years"
7322,"Less than a year"
7323,"6-10 years"
7328,"2-4 years"
7332,"4-6 years"
7333,"6-10 years"
7341,"2-4 years"
7342,"More than 10 years"
7345,"2-4 years"
7348,"1-2 years"
7352,"More than 10 years"
7353,"6-10 years"
7358,"More than 10 years"
7367,"1-2 years"
7371,"6-10 years"
7373,"4-6 years"
7386,"2-4 years"
7392,"4-6 years"
7406,"6-10 years"
7409,"6-10 years"
7411,"2-4 years"
7418,"6-10 years"
7421,"More than 10 years"
7422,"4-6 years"
7423,"2-4 years"
7435,"2-4 years"
7439,"2-4 years"
7444,"4-6 years"
7445,"4-6 years"
7446,"2-4 years"
7452,"4-6 years"
7455,"6-10 years"
7463,"1-2 years"
7470,"4-6 years"
7471,"4-6 years"
7472,"2-4 years"
7481,"6-10 years"
7487,"4-6 years"
7489,"2-4 years"
7496,"6-10 years"
7517,"More than 10 years"
7518,"1-2 years"
7534,"Less than a year"
7541,"4-6 years"
7543,"4-6 years"
7554,"4-6 years"
7557,"6-10 years"
7563,"Less than a year"
7571,"1-2 years"
7578,"6-10 years"
7581,"2-4 years"
7588,"1-2 years"
7591,"2-4 years"
7598,"2-4 years"
7606,"6-10 years"
7608,"2-4 years"
7612,"More than 10 years"
7620,"4-6 years"
7621,"Less than a year"
7640,"6-10 years"
7646,"6-10 years"
7649,"Less than a year"
7657,"4-6 years"
7658,"6-10 years"
7659,"1-2 years"
7660,"4-6 years"
7665,"1-2 years"
7668,"Less than a year"
7672,"6-10 years"
7676,"6-10 years"
7679,"1-2 years"
7684,"1-2 years"
7699,"4-6 years"
7700,"Less than a year"
7707,"2-4 years"
7711,"6-10 years"
7714,"6-10 years"
7715,"2-4 years"
7719,"4-6 years"
7736,"6-10 years"
7743,"Less than a year"
7748,"6-10 years"
7754,"4-6 years"
7767,"6-10 years"
7769,"6-10 years"
7774,"1-2 years"
7782,"Less than a year"
7793,"2-4 years"
7801,"2-4 years"
7805,"1-2 years"
7806,"4-6 years"
7809,"1-2 years"
7811,"6-10 years"
7819,"1-2 years"
7820,"4-6 years"
7822,"2-4 years"
7831,"4-6 years"
7833,"4-6 years"
7843,"1-2 years"
7846,"6-10 years"
7850,"6-10 years"
7851,"2-4 years"
7859,"2-4 years"
7870,"2-4 years"
7875,"4-6 years"
7886,"Less than a year"
7889,"More than 10 years"
7895,"1-2 years"
7896,"4-6 years"
7897,"Less than a year"
7900,"4-6 years"
7905,"Less than a year"
7912,"2-4 years"
7915,"1-2 years"
7917,"2-4 years"
7923,"4-6 years"
7927,"2-4 years"
7930,"2-4 years"
7943,"2-4 years"
7957,"6-10 years"
7959,"1-2 years"
7962,"6-10 years"
7963,"1-2 years"
7984,"6-10 years"
7985,"More than 10 years"
7988,"More than 10 years"
7990,"6-10 years"
7998,"More than 10 years"
7999,"Less than a year"
8002,"6-10 years"
8005,"6-10 years"
8006,"More than 10 years"
8009,"1-2 years"
8020,"1-2 years"
8022,"More than 10 years"
8027,"Less than a year"
8038,"1-2 years"
8045,"6-10 years"
8046,"More than 10 years"
8050,"6-10 years"
8060,"4-6 years"
8070,"4-6 years"
8071,"Less than a year"
8085,"4-6 years"
8088,"1-2 years"
8092,"4-6 years"
8098,"6-10 years"
8100,"4-6 years"
8109,"4-6 years"
8110,"2-4 years"
8111,"Less than a year"
8122,"4-6 years"
8124,"2-4 years"
8127,"4-6 years"
8134,"4-6 years"
8155,"Less than a year"
8159,"4-6 years"
8165,"2-4 years"
8167,"More than 10 years"
8173,"4-6 years"
8201,"6-10 years"
8204,"2-4 years"
8209,"2-4 years"
8210,"4-6 years"
8211,"2-4 years"
8214,"1-2 years"
8221,"2-4 years"
8236,"4-6 years"
8237,"2-4 years"
8239,"2-4 years"
8247,"Less than a year"
8251,"More than 10 years"
8263,"4-6 years"
8270,"More than 10 years"
8271,"Less than a year"
8274,"Less than a year"
8285,"6-10 years"
8301,"4-6 years"
8303,"1-2 years"
8309,"1-2 years"
8317,"4-6 years"
8319,"4-6 years"
8321,"2-4 years"
8328,"Less than a year"
8355,"4-6 years"
8366,"1-2 years"
8370,"1-2 years"
8372,"2-4 years"
8386,"4-6 years"
8392,"4-6 years"
8393,"Less than a year"
8396,"2-4 years"
8406,"1-2 years"
8411,"1-2 years"
8413,"2-4 years"
8421,"2-4 years"
8423,"Less than a year"
8426,"4-6 years"
8434,"2-4 years"
8436,"1-2 years"
8445,"4-6 years"
8446,"2-4 years"
8448,"2-4 years"
8452,"1-2 years"
8455,"6-10 years"
8460,"6-10 years"
8464,"6-10 years"
8465,"4-6 years"
8468,"2-4 years"
8473,"6-10 years"
8474,"Less than a year"
8478,"6-10 years"
8481,"6-10 years"
8485,"1-2 years"
8493,"4-6 years"
8500,"6-10 years"
8503,"1-2 years"
8509,"More than 10 years"
8511,"More than 10 years"
8519,"2-4 years"
8528,"Less than a year"
8535,"Less than a year"
8540,"4-6 years"
8541,"More than 10 years"
8543,"Less than a year"
8548,"4-6 years"
8552,"1-2 years"
8553,"More than 10 years"
8574,"4-6 years"
8581,"More than 10 years"
8584,"1-2 years"
8587,"6-10 years"
8589,"2-4 years"
8592,"Less than a year"
8610,"2-4 years"
8611,"More than 10 years"
8614,"1-2 years"
8616,"More than 10 years"
8617,"4-6 years"
8632,"2-4 years"
8652,"1-2 years"
8659,"More than 10 years"
8661,"4-6 years"
8665,"6-10 years"
8669,"2-4 years"
8686,"6-10 years"
8688,"2-4 years"
8703,"6-10 years"
8707,"4-6 years"
8727,"Less than a year"
8745,"More than 10 years"
8750,"6-10 years"
8760,"4-6 years"
8771,"2-4 years"
8777,"More than 10 years"
8778,"6-10 years"
8781,"2-4 years"
8792,"2-4 years"
8793,"1-2 years"
8795,"1-2 years"
8799,"1-2 years"
8813,"Less than a year"
8819,"6-10 years"
8825,"1-2 years"
8835,"4-6 years"
8840,"1-2 years"
8844,"2-4 years"
8846,"4-6 years"
8848,"2-4 years"
8852,"1-2 years"
8857,"Less than a year"
8860,"More than 10 years"
8865,"2-4 years"
8866,"More than 10 years"
8883,"1-2 years"
8891,"4-6 years"
8892,"2-4 years"
8895,"6-10 years"
8900,"1-2 years"
8926,"1-2 years"
8932,"More than 10 years"
8937,"2-4 years"
8939,"Less than a year"
8953,"1-2 years"
8960,"2-4 years"
8961,"6-10 years"
8970,"1-2 years"
8977,"More than 10 years"
8979,"Less than a year"
8983,"4-6 years"
8986,"1-2 years"
8989,"6-10 years"
8996,"6-10 years"
9002,"6-10 years"
9003,"1-2 years"
9005,"2-4 years"
9006,"1-2 years"
9007,"More than 10 years"
9029,"2-4 years"
9034,"4-6 years"
9040,"4-6 years"
9057,"6-10 years"
9058,"6-10 years"
9060,"4-6 years"
9068,"4-6 years"
9072,"1-2 years"
9078,"More than 10 years"
9080,"6-10 years"
9092,"1-2 years"
9101,"1-2 years"
9108,"1-2 years"
9112,"More than 10 years"
9113,"1-2 years"
9114,"6-10 years"
9123,"More than 10 years"
9131,"More than 10 years"
9132,"6-10 years"
9135,"More than 10 years"
9136,"More than 10 years"
9139,"4-6 years"
9144,"2-4 years"
9146,"More than 10 years"
9148,"2-4 years"
9151,"1-2 years"
9152,"2-4 years"
9159,"2-4 years"
9163,"1-2 years"
9164,"4-6 years"
9169,"6-10 years"
9172,"2-4 years"
9180,"2-4 years"
9184,"More than 10 years"
9197,"4-6 years"
9209,"More than 10 years"
9210,"Less than a year"
9212,"1-2 years"
9214,"1-2 years"
9218,"6-10 years"
9221,"Less than a year"
9224,"More than 10 years"
9226,"2-4 years"
9244,"4-6 years"
9246,"4-6 years"
9247,"4-6 years"
9249,"1-2 years"
9251,"More than 10 years"
9253,"More than 10 years"
9260,"More than 10 years"
9269,"6-10 years"
9273,"Less than a year"
9279,"2-4 years"
9290,"More than 10 years"
9301,"6-10 years"
9303,"2-4 years"
9308,"2-4 years"
9312,"6-10 years"
9325,"More than 10 years"
9331,"2-4 years"
9339,"4-6 years"
9342,"Less than a year"
9345,"6-10 years"
9349,"More than 10 years"
9350,"6-10 years"
9354,"1-2 years"
9355,"Less than a year"
9359,"2-4 years"
9361,"1-2 years"
9364,"2-4 years"
9367,"1-2 years"
9370,"More than 10 years"
9372,"6-10 years"
9382,"4-6 years"
9384,"2-4 years"
9393,"1-2 years"
9395,"4-6 years"
9399,"2-4 years"
9408,"2-4 years"
9415,"6-10 years"
9421,"4-6 years"
9437,"2-4 years"
9446,"1-2 years"
9462,"2-4 years"
9467,"2-4 years"
9472,"1-2 years"
9477,"1-2 years"
9485,"More than 10 years"
9498,"More than 10 years"
9500,"Less than a year"
9501,"6-10 years"
9520,"1-2 years"
9550,"Less than a year"
9558,"2-4 years"
9563,"More than 10 years"
9570,"4-6 years"
9592,"1-2 years"
9606,"2-4 years"
9613,"More than 10 years"
9618,"1-2 years"
9641,"Less than a year"
9644,"Less than a year"
9648,"4-6 years"
9654,"Less than a year"
9662,"4-6 years"
9664,"6-10 years"
9670,"1-2 years"
9674,"1-2 years"
9679,"6-10 years"
9689,"1-2 years"
9690,"2-4 years"
9692,"More than 10 years"
9702,"1-2 years"
9708,"6-10 years"
9735,"4-6 years"
9737,"2-4 years"
9755,"1-2 years"
9762,"6-10 years"
9765,"6-10 years"
9773,"4-6 years"
9774,"Less than a year"
9786,"6-10 years"
9787,"4-6 years"
9806,"6-10 years"
9815,"1-2 years"
9816,"1-2 years"
9824,"1-2 years"
9826,"2-4 years"
9827,"Less than a year"
9846,"More than 10 years"
9856,"4-6 years"
9858,"Less than a year"
9861,"4-6 years"
9864,"6-10 years"
9879,"6-10 years"
9882,"2-4 years"
9903,"4-6 years"
9910,"More than 10 years"
9917,"6-10 years"
9922,"2-4 years"
9934,"6-10 years"
9935,"4-6 years"
9938,"Less than a year"
9944,"6-10 years"
9946,"4-6 years"
9948,"2-4 years"
9955,"6-10 years"
9956,"6-10 years"
9959,"6-10 years"
9961,"1-2 years"
9966,"1-2 years"
9969,"2-4 years"
9976,"6-10 years"
9986,"4-6 years"
9990,"4-6 years"
9994,"6-10 years"
10000,"More than 10 years"
10002,"4-6 years"
10010,"4-6 years"
10013,"4-6 years"
10016,"6-10 years"
10041,"Less than a year"
10043,"6-10 years"
10045,"6-10 years"
10048,"2-4 years"
10054,"2-4 years"
10063,"4-6 years"
10081,"6-10 years"
10082,"2-4 years"
10083,"More than 10 years"
10114,"Less than a year"
10116,"1-2 years"
10119,"Less than a year"
10127,"6-10 years"
10136,"6-10 years"
10137,"4-6 years"
10139,"6-10 years"
10143,"2-4 years"
10144,"4-6 years"
10153,"1-2 years"
10154,"6-10 years"
10158,"Less than a year"
10159,"1-2 years"
10160,"6-10 years"
10166,"2-4 years"
10168,"2-4 years"
10177,"6-10 years"
10186,"1-2 years"
10188,"6-10 years"
10200,"2-4 years"
10207,"More than 10 years"
10216,"4-6 years"
10226,"2-4 years"
10227,"2-4 years"
10233,"2-4 years"
10247,"Less than a year"
10248,"4-6 years"
10249,"2-4 years"
10250,"6-10 years"
10270,"6-10 years"
10271,"4-6 years"
10279,"Less than a year"
10285,"1-2 years"
10297,"4-6 years"
10302,"6-10 years"
10307,"Less than a year"
10309,"Less than a year"
10312,"6-10 years"
10313,"2-4 years"
10322,"6-10 years"
10328,"6-10 years"
10330,"2-4 years"
10339,"Less than a year"
10352,"1-2 years"
10358,"More than 10 years"
10359,"1-2 years"
10361,"Less than a year"
10362,"2-4 years"
10369,"Less than a year"
10370,"4-6 years"
10384,"1-2 years"
10393,"2-4 years"
10401,"2-4 years"
10402,"4-6 years"
10404,"2-4 years"
10407,"1-2 years"
10422,"6-10 years"
10429,"4-6 years"
10432,"2-4 years"
10436,"6-10 years"
10437,"6-10 years"
10440,"6-10 years"
10441,"1-2 years"
10446,"6-10 years"
10453,"1-2 years"
10457,"6-10 years"
10458,"1-2 years"
10479,"6-10 years"
10487,"1-2 years"
10496,"4-6 years"
10504,"Less than a year"
10512,"4-6 years"
10518,"2-4 years"
10531,"6-10 years"
10548,"4-6 years"
10560,"Less than a year"
10561,"More than 10 years"
10563,"2-4 years"
10576,"More than 10 years"
10578,"1-2 years"
10584,"6-10 years"
10593,"2-4 years"
10597,"6-10 years"
10600,"2-4 years"
10605,"2-4 years"
10610,"More than 10 years"
10616,"Less than a year"
10621,"More than 10 years"
10622,"4-6 years"
10627,"6-10 years"
10634,"4-6 years"
10643,"6-10 years"
10646,"Less than a year"
10667,"More than 10 years"
10668,"More than 10 years"
10670,"4-6 years"
10687,"More than 10 years"
10694,"6-10 years"
10700,"6-10 years"
10704,"6-10 years"
10705,"Less than a year"
10709,"2-4 years"
10726,"2-4 years"
10729,"1-2 years"
10733,"2-4 years"
10736,"2-4 years"
10743,"4-6 years"
10744,"More than 10 years"
10746,"4-6 years"
10747,"More than 10 years"
10748,"4-6 years"
10751,"4-6 years"
10757,"4-6 years"
10763,"More than 10 years"
10767,"1-2 years"
10773,"4-6 years"
10776,"Less than a year"
10779,"Less than a year"
10786,"4-6 years"
10794,"1-2 years"
10801,"4-6 years"
10807,"More than 10 years"
10811,"1-2 years"
10815,"2-4 years"
10817,"More than 10 years"
10821,"Less than a year"
10822,"6-10 years"
10823,"6-10 years"
10834,"1-2 years"
10836,"2-4 years"
10840,"6-10 years"
10847,"Less than a year"
10849,"More than 10 years"
10857,"1-2 years"
10860,"More than 10 years"
10864,"2-4 years"
10873,"6-10 years"
10881,"1-2 years"
10884,"2-4 years"
10901,"4-6 years"
10919,"4-6 years"
10927,"1-2 years"
10929,"4-6 years"
10944,"More than 10 years"
10945,"More than 10 years"
10953,"4-6 years"
10956,"2-4 years"
10966,"2-4 years"
10972,"1-2 years"
10981,"6-10 years"
10983,"4-6 years"
10984,"More than 10 years"
10994,"More than 10 years"
11014,"1-2 years"
11026,"2-4 years"
11029,"4-6 years"
11033,"1-2 years"
11041,"2-4 years"
11042,"6-10 years"
11063,"4-6 years"
11075,"6-10 years"
11077,"2-4 years"
11079,"More than 10 years"
11085,"6-10 years"
11086,"4-6 years"
11092,"More than 10 years"
11101,"4-6 years"
11116,"2-4 years"
11139,"2-4 years"
11148,"2-4 years"
11156,"4-6 years"
11174,"6-10 years"
11177,"More than 10 years"
11186,"6-10 years"
11195,"1-2 years"
11197,"4-6 years"
11199,"2-4 years"
11202,"More than 10 years"
11220,"2-4 years"
11223,"2-4 years"
11227,"Less than a year"
11229,"More than 10 years"
11231,"2-4 years"
11233,"6-10 years"
11245,"1-2 years"
11248,"2-4 years"
11249,"6-10 years"
11261,"Less than a year"
11268,"2-4 years"
11273,"Less than a year"
11283,"6-10 years"
11288,"4-6 years"
11289,"More than 10 years"
11296,"4-6 years"
11311,"2-4 years"
11312,"4-6 years"
11314,"4-6 years"
11324,"6-10 years"
11326,"1-2 years"
11328,"More than 10 years"
11332,"4-6 years"
11333,"2-4 years"
11337,"More than 10 years"
11338,"1-2 years"
11352,"4-6 years"
11355,"1-2 years"
11366,"Less than a year"
11373,"1-2 years"
11374,"Less than a year"
11381,"1-2 years"
11392,"4-6 years"
11397,"Less than a year"
11399,"6-10 years"
11402,"4-6 years"
11403,"2-4 years"
11406,"4-6 years"
11413,"2-4 years"
11416,"1-2 years"
11453,"4-6 years"
11464,"2-4 years"
11465,"1-2 years"
11466,"6-10 years"
11469,"2-4 years"
11473,"6-10 years"
11475,"6-10 years"
11476,"Less than a year"
11481,"1-2 years"
11490,"6-10 years"
11492,"More than 10 years"
11493,"2-4 years"
11502,"2-4 years"
11504,"1-2 years"
11505,"Less than a year"
11507,"6-10 years"
11517,"4-6 years"
11519,"6-10 years"
11529,"1-2 years"
11538,"6-10 years"
11539,"6-10 years"
11550,"4-6 years"
11553,"More than 10 years"
11554,"More than 10 years"
11560,"1-2 years"
11563,"More than 10 years"
11565,"6-10 years"
11571,"6-10 years"
11574,"1-2 years"
11581,"Less than a year"
11594,"2-4 years"
11597,"2-4 years"
11601,"6-10 years"
11606,"4-6 years"
11609,"2-4 years"
11614,"1-2 years"
11625,"6-10 years"
11629,"6-10 years"
11636,"2-4 years"
11641,"2-4 years"
11642,"2-4 years"
11643,"2-4 years"
11653,"6-10 years"
11654,"4-6 years"
11664,"4-6 years"
11675,"1-2 years"
11684,"6-10 years"
11690,"4-6 years"
11701,"More than 10 years"
11711,"4-6 years"
11717,"4-6 years"
11718,"2-4 years"
11725,"Less than a year"
11734,"More than 10 years"
11760,"4-6 years"
11764,"4-6 years"
11771,"1-2 years"
11776,"2-4 years"
11777,"1-2 years"
11783,"4-6 years"
11786,"1-2 years"
11792,"More than 10 years"
11796,"6-10 years"
11801,"Less than a year"
11804,"6-10 years"
11809,"More than 10 years"
11823,"More than 10 years"
11825,"More than 10 years"
11845,"2-4 years"
11847,"1-2 years"
11851,"4-6 years"
11856,"Less than a year"
11858,"6-10 years"
11861,"6-10 years"
11864,"2-4 years"
11869,"1-2 years"
11870,"2-4 years"
11875,"2-4 years"
11880,"4-6 years"
11882,"1-2 years"
11885,"1-2 years"
11890,"1-2 years"
11891,"Less than a year"
11894,"More than 10 years"
11896,"2-4 years"
11902,"More than 10 years"
11904,"4-6 years"
11907,"2-4 years"
11912,"2-4 years"
11916,"4-6 years"
11930,"6-10 years"
11934,"1-2 years"
11935,"4-6 years"
11943,"Less than a year"
11948,"4-6 years"
11951,"4-6 years"
11952,"1-2 years"
11953,"4-6 years"
